scope,input_family,tuple_group,knot_a,knot_b,split_a,split_b,same_four_view_inputs,W_F_a,W_F_b,width_diff,F_direct_diff,F_diff_mod_reflection,F_reflection_only,stored_torsion_direct_diff,torsion_available
test,four_view_noKh,213317,14n05855,14n05861,test,test,True,2,2,False,False,False,False,False,True
test,four_view_noKh,215938,15a59237,15a59269,test,test,True,2,2,False,False,False,False,False,True
test,four_view_noKh,219980,15n017091,15n033394,test,test,True,3,3,False,False,False,False,False,True
test,four_view_noKh,220507,15n081070,15n115354,test,test,True,2,2,False,False,False,False,False,True
test,four_view_noKh,220629,15n081047,15n081410,test,test,True,3,3,False,False,False,False,False,True
test,four_view_noKh,222647,15a41952,15a42002,test,test,True,2,2,False,False,False,False,False,True
test,four_view_noKh,229944,15n099223,15n099224,test,test,True,3,3,False,False,False,False,False,True
test,four_view_noKh,230904,14n04578,14n04584,test,test,True,2,2,False,False,False,False,False,True
test,four_view_noKh,232272,15n014257,15n018014,test,test,True,3,3,False,False,False,False,False,True
test,four_view_noKh,233210,15n123194,15n123196,test,test,True,3,3,False,False,False,False,False,True
test,four_view_noKh,234536,15n001215,15n001321,test,test,True,2,2,False,False,False,False,False,True
test,four_view_noKh,235332,15n133237,15n133244,test,test,True,3,3,False,False,False,False,False,True
test,four_view_noKh,238193,15n038210,15n038233,test,test,True,2,2,False,False,False,False,False,True
test,four_view_noKh,238714,15n009398,15n011146,test,test,True,3,3,False,False,False,False,False,True
test,four_view_noKh,240999,13a0906,13a0916,test,test,True,2,2,False,False,False,False,False,True
test,four_view_noKh,241985,15n042575,15n051108,test,test,True,3,3,False,False,False,False,False,True
test,four_view_noKh,244845,15a08561,15a08566,test,test,True,2,2,False,False,False,False,False,True
test,four_view_noKh,248459,15n064933,15n065215,test,test,True,3,3,False,False,False,False,False,True
test,four_view_noKh,249585,15n004131,15n004156,test,test,True,2,2,False,False,False,False,False,True
test,four_view_noKh,249686,15a02901,15a02911,test,test,True,2,2,False,False,False,False,False,True
test,four_view_noKh,250188,15a72049,15a76303,test,test,True,2,2,False,False,False,False,False,True
test,four_view_noKh,250675,15n011831,15n011833,test,test,True,2,2,False,False,False,False,False,True
test,four_view_noKh,250760,15n029721,15n030789,test,test,True,2,2,False,False,False,False,False,True
test,four_view_noKh,254386,15a01714,15a01723,test,test,True,2,2,False,False,False,False,False,True
test,four_view_noKh,254544,15n039485,15n039936,test,test,True,3,3,False,False,False,False,False,True
test,four_view_noKh,255440,15n011270,15n016183,test,test,True,2,2,False,False,False,False,False,True
test,four_view_noKh,267729,15n008056,15n008242,test,test,True,2,2,False,False,False,False,False,True
test,four_view_noKh,267729,15n008056,15n010238,test,test,True,2,2,False,False,False,False,False,True
test,four_view_noKh,267729,15n008242,15n010238,test,test,True,2,2,False,False,False,False,False,True
test,four_view_noKh,268703,15a34479,15a53672,test,test,True,2,2,False,False,False,False,False,True
test,four_view_noKh,269716,15a28351,15a31554,test,test,True,2,2,False,False,False,False,False,True
test,four_view_noKh,272723,14n14688,14n15695,test,test,True,2,2,False,False,False,False,False,True
test,four_view_noKh,273134,15a58293,15a58317,test,test,True,2,2,False,False,False,False,False,True
test,four_view_noKh,273134,15a58293,15a59121,test,test,True,2,2,False,False,False,False,False,True
test,four_view_noKh,273134,15a58317,15a59121,test,test,True,2,2,False,False,False,False,False,True
test,four_view_noKh,274918,15n022001,15n023072,test,test,True,2,2,False,False,False,False,False,True
test,four_view_noKh,274999,14n02414,14n04655,test,test,True,3,3,False,False,False,False,False,True
test,four_view_noKh,275973,14n06577,14n17306,test,test,True,2,2,False,False,False,False,False,True
test,four_view_noKh,278257,15n039448,15n039503,test,test,True,2,2,False,False,False,False,False,True
test,four_view_noKh,278950,15a02065,15a02587,test,test,True,2,2,False,False,False,False,False,True
test,four_view_noKh,278951,15a01950,15a01988,test,test,True,2,2,False,False,False,False,False,True
test,four_view_noKh,280580,15n024686,15n025327,test,test,True,2,2,False,False,False,False,False,True
test,four_view_noKh,281712,15a03176,15a03300,test,test,True,2,2,False,False,False,False,False,True
test,four_view_noKh,281718,15a22277,15a49139,test,test,True,2,2,False,False,False,False,False,True
test,four_view_noKh,284361,15a13320,15a13412,test,test,True,2,2,False,False,False,False,False,True
test,four_view_noKh,285902,15n122056,15n122152,test,test,True,2,2,False,False,False,False,False,True
test,four_view_noKh,285956,14a05146,14a11695,test,test,True,2,2,False,False,False,False,False,True
test,four_view_noKh,291507,15n006621,15n010906,test,test,True,2,2,False,False,False,False,False,True
test,four_view_noKh,293226,15n039209,15n039413,test,test,True,2,2,False,False,False,False,False,True
test,four_view_noKh,296588,15a07965,15a07993,test,test,True,2,2,False,False,False,False,False,True
test,four_view_noKh,297233,15n039571,15n039626,test,test,True,3,3,False,False,False,False,False,True
test,four_view_noKh,297316,15n058537,15n109517,test,test,True,2,2,False,False,False,False,False,True
test,four_view_noKh,298345,15a30958,15a31879,test,test,True,2,2,False,False,False,False,False,True
test,four_view_noKh,299294,15a18423,15a21115,test,test,True,2,2,False,False,False,False,False,True
test,four_view_noKh,303683,15a57695,15a58925,test,test,True,2,2,False,False,False,False,False,True
test,four_view_noKh,303683,15a57695,15a58973,test,test,True,2,2,False,False,False,False,False,True
test,four_view_noKh,303683,15a58925,15a58973,test,test,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,5,14n12346,14n19389,train,train,True,3,3,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,106,15n039645,15n039670,train,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,106,15n039645,15n039862,train,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,106,15n039645,15n039876,train,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,106,15n039670,15n039862,train,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,106,15n039670,15n039876,train,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,106,15n039862,15n039876,train,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,268,15a37688,15a54109,train,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,284,15a56800,15a56853,train,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,309,15a58293,15a58317,test,test,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,309,15a58293,15a59075,test,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,309,15a58293,15a59121,test,test,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,309,15a58317,15a59075,test,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,309,15a58317,15a59121,test,test,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,309,15a59075,15a59121,train,test,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,363,15n005808,15n005849,train,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,605,14n11365,14n15420,val,val,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,709,14n22150,15n043982,train,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,730,15n075215,15n075591,train,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,754,14n05667,14n05679,train,test,True,3,3,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,754,14n05667,14n17184,train,train,True,3,3,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,754,14n05667,14n17186,train,train,True,3,3,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,754,14n05679,14n17184,test,train,True,3,3,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,754,14n05679,14n17186,test,train,True,3,3,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,754,14n17184,14n17186,train,train,True,3,3,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,863,15a30182,15a33257,train,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,869,14n02929,14n03468,train,train,True,3,3,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,870,15n050845,15n050855,train,train,True,3,3,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,972,15n092485,15n093357,val,val,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,982,15n008580,15n008731,train,val,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,1017,15a60318,15a63998,train,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,1062,15n039259,15n039281,test,train,True,3,3,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,1132,15a43713,15a43905,train,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,1189,15a36272,15a54105,val,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,1209,14n01324,14n01494,train,train,True,3,3,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,1216,15a18763,15a18789,train,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,1221,15n025436,15n025489,train,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,1229,15a39837,15a40277,train,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,1249,15a10194,15a10198,train,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,1250,15a08470,15a08476,train,test,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,1302,15a14380,15a20873,train,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,1384,15a27723,15a27913,train,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,1416,15n066338,15n066339,test,train,True,3,3,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,1482,15n011439,15n011448,train,train,True,3,3,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,1521,15n072512,15n073056,train,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,1583,15n084155,15n115304,train,train,True,3,3,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,1633,14n01379,14n01400,train,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,1663,15n087646,15n088860,test,train,True,3,3,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,1757,13a1126,13a1163,train,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,1875,15a06044,15a06081,train,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,1986,15n050829,15n050830,train,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,2020,15a06058,15a06084,train,val,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,2042,15a17365,15a49160,train,val,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,2078,15n052856,15n052857,test,train,True,3,3,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,2126,15a64619,15a64621,train,test,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,2127,15a64657,15a64659,val,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,2134,15n041329,15n109457,train,val,True,3,3,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,2245,15n018396,15n033364,test,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,2323,14a06434,14a13109,train,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,2323,14a06434,14a13489,train,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,2323,14a13109,14a13489,train,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,2398,15a41684,15a41707,train,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,2442,15n039616,15n039663,test,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,2442,15n039616,15n039870,test,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,2442,15n039616,15n039874,test,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,2442,15n039663,15n039870,train,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,2442,15n039663,15n039874,train,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,2442,15n039870,15n039874,train,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,2452,14a02619,14a02624,train,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,2454,14a02663,14a02664,val,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,2464,15n037689,15n038980,train,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,2464,15n037689,15n062028,train,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,2464,15n038980,15n062028,train,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,2526,15a28156,15a54132,train,test,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,2751,15a40039,15a40358,val,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,2828,15n012782,15n012783,test,test,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,2882,15n048743,15n050306,train,train,True,3,3,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,2909,15n014327,15n017747,train,test,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,2952,15a71968,15a71977,train,val,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,3011,15a27665,15a27782,train,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,3282,15n118171,15n118236,train,train,True,3,3,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,3282,15n118171,15n118532,train,train,True,3,3,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,3282,15n118171,15n118697,train,train,True,3,3,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,3282,15n118236,15n118532,train,train,True,3,3,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,3282,15n118236,15n118697,train,train,True,3,3,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,3282,15n118532,15n118697,train,train,True,3,3,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,3285,15n053885,15n054068,train,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,3320,15n028910,15n029308,train,train,True,3,3,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,3341,15n015620,15n019211,val,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,3419,15a16942,15a16955,train,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,3433,14a14413,14a15965,train,val,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,3508,15n078777,15n080551,train,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,3528,15n005358,15n005904,test,val,True,3,3,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,3555,15n030554,15n030601,val,val,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,3559,15n005510,15n005625,test,test,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,3574,14n00732,14n00809,train,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,3643,15n053268,15n053522,train,test,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,3741,15n075198,15n075829,train,test,True,3,3,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,3742,15n075204,15n075835,train,train,True,3,3,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,3888,15a29835,15a30091,train,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,3889,15a60698,15a60711,val,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,3889,15a60698,15a62927,val,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,3889,15a60711,15a62927,train,train,True,2,2,False,False,False,False,False,True
